URI	prefLabel	Definition	Source
http://resource.geosciml.org/classifier/cgi/eventenvironment/backreef	backreef setting	"The landward side of a reef. The term is often used adjectivally to refer to deposits within the restricted lagoon behind a barrier reef, such as the  back-reef facies  of lagoonal deposits. In some places, as on a platform-edge reef tract,  back reef refers to the side of the reef away from the open sea, even though no land may be nearby"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/barrier_beach	barrier beach setting	"A narrow, elongate sand or gravel ridge rising slightly above the high-tide level and extending generally parallel with the shore, but separated from it by a lagoon (Shepard, 1954, p.1904), estuary, or marsh, it is extended by longshore transport and is rarely more than several kilometers long."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/barrier_island_coastline_setting	barrier island coastline setting	"setting meant to include all the various geographic elements typically associated with a barrier island coastline, including the barrier islands, and geomorphic/geographic elements that are linked by processes associated with the presence of the island (e.g. wash over fans, inlet channel, back barrier lagoon)."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/barrier_lagoon	barrier lagoon setting	A lagoon that is roughly parallel to the coast and is separated from the open ocean by a strip of land or by a barrier reef. Tidal influence is typically restricted and the lagoon is commonly hypersaline.	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/basin_bog	basin bog setting	An ombrotrophic or ombrogene peat/bog whose nutrient supply is exclusively from rain water (including snow and atmospheric fallout) therefore making nutrients extremely oligotrophic	"1-GE WP3; Neuendorf et al.(2005), p. 451"
http://resource.geosciml.org/classifier/cgi/eventenvironment/basin_plain_setting	basin plain setting	"Near flat areas of ocean floor, slope less than 1:1000, generally receive only distal turbidite and pelagic sediments."	"Bates & Jackson, 1987, Heezen & Laughton, 1963, Reading, 1978, p. 390"
http://resource.geosciml.org/classifier/cgi/eventenvironment/bathyal	bathyal setting	The ocean environment at water depths between 200 and 3500 metres	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/beach	beach setting	"The unconsolidated material at the shoreline that covers a gently sloping zone, typically with a concave profile, extending landward from the low-water line to the place where there is a definite change in material or physiographic form (such as a cliff), or to the line of permanent vegetation (usually the effective limit of the highest storm waves), at the shore of a body of water, formed and washed by waves or tides, usually covered by sand or gravel, and lacking a bare rocky surface."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/below_carbonate_compensation_depth_setting	below carbonate compensation depth setting	Marine environment in which water is deep enough that carbonate sediment goes into solution before it can accumulate on the sea floor.	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/biological_reef_setting	biological reef setting	"A ridgelike or moundlike structure, layered or massive, built by sedentary calcareous organisms, esp. corals, and consisting mostly of their remains, it is wave-resistant and stands topographically above the surrounding contemporaneously deposited sediment."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/blanket_bog	blanket bog	"Topogeneous bog/peat whose moisture content is largely dependent on surface water. It is relatively rich in plant nutrients, nitrogen, and mineral matter, is mildly acidic to nearly neutral, and contains little or no cellulose, forms in topographic depressions with essential stagnat or non-moving minerotrophic water supply"	"1-GE WP3; Neuendorf et al.(2005), p. 675"
http://resource.geosciml.org/classifier/cgi/eventenvironment/bog	bog setting	"Waterlogged, spongy ground, consisting primarily of mosses, containing acidic, decaying vegetation that may develop into peat."	"Jackson, 1997, North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/,"
http://resource.geosciml.org/classifier/cgi/eventenvironment/braided_channel	braided river channel setting	"A stream that divides into or follows an interlacing or tangled network of several small branching and reuniting shallow channels separated from each other by ephemeral branch islands or channel bars, resembling in plan the strands of a complex braid. Such a stream is generally believed to indicate an inability to carry all of its load, such as an overloaded and aggrading stream flowing in a wide channel on a floodplain"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/carbonate_dominated_shoreline_setting	carbonate dominated shoreline setting	A shoreline setting in which terrigenous input is minor compared to local carbonate sediment production. Constructional biogenic activity is an important element in geomorphic development.	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/cave	cave setting	"A natural underground open space, it generally has a connection to the surface, is large enough for a person to enter, and extends into darkness. The most common type of cave is formed in limestone by dissolution."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/coastal_dune_field	coastal dune field setting	"A dune field on low-lying land recently abandoned or built up by the sea, the dunes may ascend a cliff and travel inland."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/coastal_plain_setting	coastal plain setting	"A low relief plain bordering a water body extending inland to the nearest elevated land, sloping very gently towards the water body. Distinguished from alluvial plain by presence of relict shoreline-related deposits or morphology."	"based on Neuendorf et al, 2005, p. 125"
http://resource.geosciml.org/classifier/cgi/eventenvironment/collisional_setting	collisional setting	"Tectonic setting in which two continental crustal plates impact and are sutured together after intervening oceanic crust is entirely consumed at a subduction zone separating the plates. Such collision typically involves major mountain forming events, exemplified by the modern Alpine and Himalayan mountain chains."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/contact_metamorphic_origin	contact metamorphic setting	Metamorphism of country rock at the contact of an igneous body.	"NADM metamorphic rock vocabulary SLTTm1.0, 2004"
http://resource.geosciml.org/classifier/cgi/eventenvironment/continental_borderland_setting	continental borderland setting	"An area of the continental margin between the shoreline and the continental slope that is topographically more complex than the continental shelf. It is characterized by ridges and basins, some of which are below the depth of the continental shelf. An example is the southern California continental borderland,.... (Jackson, 1997, p. 138).."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/continental_crust	continental crustal setting	"That type of the Earth's crust which underlies the continents and the continental shelves, it is equivalent to the sial and continental sima and ranges in thickness from about 25 km to more than 70 km under mountain ranges, averaging ~40 km. The density of the continental crust averages ~2.8 g/cm3 and is ~2.7 g.cm3 in the upper layer. The velocities of compressional seismic waves through it average ~6.5 km/s and are less than ~7.0 km/sec."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/continental_rift_setting	continental rift setting	"Extended terrane in a zone of continental breakup, may include incipient oceanic crust. Examples include Red Sea, East Africa Rift, Salton Trough"	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/continental_shelf_setting	continental shelf setting	"That part of the ocean floor that is between the shoreline and the continental slope (or, when there is no noticeable continental slope, a depth of 200 m). It is characterized by its gentle slope of 0.1 degree (Jackson, 1997, p. 138). Continental shelves have a classic shoreline-shelf-slope profile termed 'clinoform'."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/crust	crustal setting	"The outermost layer or shell of the Earth, defined according to various criteria, including seismic velocity, density and composition, that part of the Earth above the Mohorovicic discontinuity, made up of the sial and the sima."	"Neuendorf et al., 2005 "
http://resource.geosciml.org/classifier/cgi/eventenvironment/cutoff_meander	cutoff meander setting	"The abandoned, bow- or horseshoe-shaped channel of a former meander, left when the stream formed a cutoff across a narrow meander neck. Note that these are typically lakes, thus also lacustrine."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/deep_sea_trench	deep sea trench setting	"Deep ocean basin with steep (average 10 degrees) slope toward land, more gentle slope (average 5 degrees) towards the sea, and abundant seismic activity on landward side of trench. Does not denote water depth, but may be very deep."	Reading 1978
http://resource.geosciml.org/classifier/cgi/eventenvironment/delta_front	delta front setting	"A narrow zone where deposition in deltas is most active, consisting of a continuous sheet of sand, and occurring within the effective depth of wave erosion (10 m or less). It is the zone separating the prodelta from the delta plain, and it may or may not be steep\"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/delta_plain	delta plain setting	"The level or nearly level surface composing the landward part of a large or compound delta, strictly, an alluvial plain characterized by repeated channel bifurcation and divergence, multiple distributary channels, and interdistributary flood basins"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/deltaic_system_setting	deltaic system setting	"Environments at the mouth of a river or stream that enters a standing body of water (ocean or lake). The delta forms a triangular or fan-shaped plain of considerable area. Subaerial parts of the delta are crossed by many distributaries of the main river, and commonly extend beyond the general trend of the coast. Subaqueous parts of the delta merge with the adjacent basin floor, and are progressively influenced by non-fluvial processes. Deltas result from the accumulation of sediment supplied by the river in such quantities that it is not removed by tides, waves, and currents. Adapted from the Glossary of Geology definition for delta (Jackson, 1997, p. 167)."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/distributary_channel	delta distributary channel setting	"A divergent stream flowing away from the main stream and not returning to it, as in a delta or on an alluvial plain"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/distributary_mouth	delta distributary mouth setting	The mouth of a delta distributary channel where fluvial discharge moves from confined to unconfined flow conditions	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/dunefield	dunefield setting	"Extensive deposits on sand in an area where the supply is abundant. As a characteristic, individual dunes somewhat resemble barchans but are highly irregular in shape and crowded, erg areas of the Sahara are an example."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/earth_interior_setting	earth interior setting	Geologic environments within the solid Earth.	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/earth_surface_setting	earth surface setting	Geologic environments on the surface of the solid Earth. Hierarchy presented here is based on assumption that a particular setting may be specified by a combination of a climatic setting with one or more process or geomorphically defined settings..	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/englacial_setting	englacial setting	"Contained, embedded, or carried within the body of a glacier or ice sheet, said of meltwater streams, till, drift, moraine"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/epicontinental_marine_setting	epicontinental marine setting	"Marine setting situated within the interior of the continent, rather than at the edge of a continent."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/estuarine_delta	estuarine delta setting	"A delta that has filled, or is in the process of filling, an estuary"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/estuarine_lagoon	estuarine lagoon setting	"A lagoon produced by the temporary sealing of a river estuary by a storm barrier. Such lagoons are usually seasonal and exist until the river breaches the barrier, they occur in regions of low or spasmodic rainfall"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/estuary_setting	estuary setting	"Environments at the seaward end or the widened funnel-shaped tidal mouth of a river valley where fresh water comes into contact with seawater and where tidal effects are evident (adapted from Glossary of Geology, Jackson, 1997, p. 217)."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/extended_terrane	extended terrane setting	"Tectonic setting characterized by extension of the upper crust manifested by formation of rift valleys or basin and range physiography, with arrays of low to high angle normal faults. Modern examples include the North Sea, East Africa, and the Basin and Range of the North American Cordillera. Typically applied in continental crustal settings."	This vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/extra_terrestrial_origin	extra terrestrial setting	Material originated outside of the Earth or its atmosphere.	"Neuendorf et al 2005,"
http://resource.geosciml.org/classifier/cgi/eventenvironment/fast_spreading_center_setting	fast spreading center setting	Spreading center at which the opening rate is greater than 100 mm per year.	Macdonald 1982
http://resource.geosciml.org/classifier/cgi/eventenvironment/floodplain	floodplain setting	"The surface or strip of relatively smooth land adjacent to a river channel, constructed by the present river in its existing regimen and covered with water when the river overflows its banks. It is built of alluvium carried by the river during floods and deposited in the sluggish water beyond the influence of the swiftest current. A river has one floodplain and may have one or more terraces representing abandoned floodplains"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/forearc_setting	forearc setting	Tectonic setting between a subduction-related trench and a volcanic arc	"1-GE WP3, Neuendorf et al.(2005), p. 249"
http://resource.geosciml.org/classifier/cgi/eventenvironment/foreland_setting	foreland setting	The exterior area of an orogenic belt where deformation occurs without significant metamorphism. Generally the foreland is closer to the continental interior than other portions of the orogenic belt are.	"1-GE WP3, Neuendorf et al.(2005), p. 250"
http://resource.geosciml.org/classifier/cgi/eventenvironment/forereef	forereef setting	"The seaward side of a reef, the slope covered with deposits of coarse reef talus"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/gibber_plain	gibber plain setting	"A desert plain strewn with wind-abraded pebbles, or gibbers, a gravelly desert."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/glacial_outwash_plain_setting	glacial outwash plain setting	Areas adjacent to glacial front dominated by sediment and water supplied by glacial melting.	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/glacier_lateral_setting	glacier lateral setting	Settings adjacent to edges of confined glacier.	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/glacier_related_setting	glacier related setting	"Earth surface setting with geography defined by spatial relationship to glaciers (e.g. on top of a glacier, next to a glacier, in front of a glacier...). Processes related to moving ice dominate sediment transport and deposition and landform development. Includes subaqueous, shoreline, and terrestrial settings that are impacted by the presence of glaciers. Considered a geographically defined setting in that a glacier is a geographic feature."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/glacier_terminus_setting	glacier terminus setting	Region of sediment deposition due to melting of glacier ice. ablation and flow till setting.	"NADM SLTTs, 2004"
http://resource.geosciml.org/classifier/cgi/eventenvironment/hadal	hadal setting	"The deepest oceanic environment, i.e., over 6000 m in depth. Always in deep sea trench."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/high_pressure_low_temperature_earth_interior_setting	high pressure low temperature earth interior setting	"High pressure environment characterized by geothermal gradient significantly lower than standard continental geotherm, enviornment in which blueschist facies metamorphic rocks form. Typically associated with subduction zones."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/hillslope_setting	hillslope setting	"Earth surface setting characterized by surface slope angles high enough that gravity alone becomes a significant factor in geomorphic development, as well as base-of-slope areas influenced by hillslope processes. Hillslope activities include creep, sliding, slumping, falling, and other downslope movements caused by slope collapse induced by gravitational influence on earth materials. May be subaerial or subaqueous."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/, Hawley, J.W., and Parsons, R.B. 1980. Glossary of selected geomorphic and geologic terms. Mimeo. USDA Soil Conservation Service, West National Technical Center, Portland, OR. 30 p."
http://resource.geosciml.org/classifier/cgi/eventenvironment/hinterland_setting	hinterland tectonic setting	"Tectonic setting in the internal part of an orogenic belt, characterized by plastic deformation of rocks accompanied by significant metamorphism, typically involving crystalline basement rocks. Typically denotes the most structurally thickened part of an orogenic belt, between a magmatic arc or collision zone and a more 'external' foreland setting."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/hot_spot_setting	hot spot setting	"Setting in a zone of high heat flow from the mantle. Typically identified in intraplate settings, but hot spot may also interact with active plate margins (Iceland...). Includes surface manifestations like volcanic center, but also includes crust and mantle manifestations as well."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/humid_temperate_climatic_setting	humid temperate climatic setting	Setting with seasonal climate having hot to cold or humid to arid seasons.	"Cleland, D.T., Avers, P.E., McNab, W.H., Jensen, M.E., Bailey, R.G., King, T., Russell, W.E. 1997. National Hierarchical Framework of Ecological Units, in Boyce, M. S., Haney, A., ed., Ecosystem Management Applications for Sustainable Forest and WildlifeResources: Yale University Press, New Haven, CT. pp. 181-200."
http://resource.geosciml.org/classifier/cgi/eventenvironment/humid_tropical_climatic_setting	humid tropical climatic setting	"Setting with hot humid climate influenced by equatorial air masses, no winter season."	"Cleland, D.T., Avers, P.E., McNab, W.H., Jensen, M.E., Bailey, R.G., King, T., Russell, W.E. 1997. National Hierarchical Framework of Ecological Units, in Boyce, M. S., Haney, A., ed., Ecosystem Management Applications for Sustainable Forest and WildlifeResources: Yale University Press, New Haven, CT. pp. 181-200."
http://resource.geosciml.org/classifier/cgi/eventenvironment/hypabyssal_setting	hypabyssal setting	"Igneous environment close to the Earth's surface, characterized by more rapid cooling than plutonic setting to produce generally fine-grained intrusive igneous rock that is commonly associated with co-magmatic volcanic rocks."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/inactive_spreading_center	inactive spreading center setting	Setting on oceanic crust formed at a spreading center that has been abandoned.	This vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/inner_neritic	inner neritic setting	The ocean environment at depths between low tide level and 30 metres	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/interdistributary_bay	interdistributary bay setting	"A pronounced indentation of the delta front between advancing stream distributaries, occupied by shallow water, and either open to the sea or partly enclosed by minor distributaries"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/intertidal	intertidal setting	"Pertaining to the benthic ocean environment or depth zone between high water and low water, also, pertaining to the organisms of that environment"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/intraplate_tectonic_setting	intraplate tectonic setting	Tectonically stable setting far from any active plate margins.	This vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/lacustrine_delta	lacustrine delta setting	"The low, nearly flat, alluvial tract of land at or near the mouth of a river, commonly forming a triangular or fan-shaped plain of considerable area, crossed by many distributaries of the main river, perhaps extending beyond the general trend of the lake shore, resulting from the accumulation of sediment supplied by the river in such quantities that it is not removed by waves or currents. Most deltas are partly subaerial and partly below water."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/lacustrine_setting	lacustrine setting	"Setting associated with a lake. Always overlaps with terrestrial, may overlap with subaerial, subaqueous, or shoreline."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/lagoonal_setting	lagoonal setting	"A shallow stretch of salt or brackish water, partly or completely separated from a sea or lake by an offshore reef, barrier island, sand or spit (Jackson, 1997). Water is shallow, tidal and wave-produced effects on sediments, strong light reaches sediment.."	"generalize from Jackson 1997 and North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/low_energy_shoreline_setting	low energy shoreline setting	"Settings characterized by very low surface slope and proximity to shoreline. Generally within peritidal setting, but characterized by low surface gradients and generally low-energy sedimentary processes."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/low_pressure_high_temperature_setting	low pressure high temperature setting	Setting characterized by temperatures significantly higher that those associated with normal continental geothermal gradient.	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/lower_bathyal	lower bathyal setting	The ocean environment at depths between 1000 and 3500 metres	"Neuendorf, K.K.E., Mehl, J.P. & Jackson, J.A. (eds), 2005. Glossary of geology, 5th Edition. American Geological Institute, Alexandria, 779 p., Berggren, W.A. & Miller, K.G., 1989. Cenozoic bathyal and abyssal calcareous benthic foraminiferal zonation. Micropalaeontology 35, 308-320"
http://resource.geosciml.org/classifier/cgi/eventenvironment/lower_continental_crust	lower continental crustal setting	"Continental crustal setting characterized by upper amphibolite to granulite facies metamorphism, insitu melting, residual anhydrous metamorphic rocks, and ductile flow of rock bodies."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/lower_delta_plain	lower delta plain setting	The part of a delta plain which is penetrated by saline water and is subject to tidal processes	"Readingh.G. & Collinson, J.D., 1996. Clastic coasts. 154-231 in Readingh.G. (ed.), Sedimentary Environments: Processses, Facies and Stratigraphy, third edition. Blackwell Science, Oxford"
http://resource.geosciml.org/classifier/cgi/eventenvironment/lower_mantle	lower mantle setting	"That part of the mantle that lies below a depth of about 660 km. With increasing depth, density increases from ~4.4 g/cm3-to ~5.6 g/cm3, and velocity of compressional seismic waves increases from ~10.7 km/s to ~13.7 km/s (Dziewonski and Anderson, 1981)."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/lower_oceanic_crustal_setting	lower oceanic crustal setting	"Setting characterized by dominantly intrusive mafic rocks, with sheeted dike complexes in upper part and gabbroic to ultramafic intrusive or metamorphic rocks in lower part."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/mantle	mantle setting	"The zone of the Earth below the crust and above the core, which is divided into the upper mantle and the lower mantle, with a transition zone separating them."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/marginal_marine_sabkha_setting	marginal marine sabkha setting	"Setting characterized by arid to semi-arid conditions on restricted coastal plains mostly above normal high tide level, with evaporite-saline mineral, tidal-flood, and eolian deposits. Boundaries with intertidal setting and non-tidal terrestrial setting are gradational. (Jackson, 1997, p. 561)."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/, based on Jackson 1997, Neuendorf et al. 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/marine_carbonate_platform_setting	marine carbonate platform setting	"A shallow submerged plateau separated from continental landmasses, on which high biological carbonate production rates produce enough sediment to maintain the platform surface near sea level. Grades into atoll as area becomes smaller and ringing coral reefs become more prominent part of the setting."	this vocabulary
